"stageid","traversedpath","accountid","name","accountnumber","accountratingcode","address1_composite","address1_addresstypecode","address1_city","address1_country","address1_county","address1_fax","address1_freighttermscode","address1_latitude","address1_longitude","address1_name","address1_postofficebox","address1_primarycontactname","address1_stateorprovince","address1_line1","address1_line2","address1_line3","address1_telephone2","address1_telephone3","address1_postalcode","address2_composite","address2_addresstypecode","address2_city","address2_country","address2_county","address2_fax","address2_latitude","address2_longitude","address2_name","address2_postofficebox","address2_primarycontactname","address2_stateorprovince","address2_line1","address2_line2","address2_line3","address2_telephone1","address2_telephone2","address2_telephone3","address2_postalcode","address1_telephone1","aging30","aging30_base","aging60","aging60_base","aging90","aging90_base","ic_allowautoupdateofdescription","revenue","revenue_base","businesstypecode","accountcategorycode","accountclassificationcode","adx_createdbyipaddress","adx_createdbyusername","creditonhold","creditlimit","creditlimit_base","customersizecode","entityimage","description","donotbulkemail","donotbulkpostalmail","donotemail","donotfax","donotpostalmail","donotphone","emailaddress1","emailaddress2","emailaddress3","entityimageid","exchangerate","ic_facebooklink","fax","followemail","ftpsiteurl","msdyn_gdproptout","ic_hoursofoperation","importsequencenumber","industrycode","ic_instagramlink","lastusedincampaign","lastonholdtime","ic_linkedinlink","telephone1","marketcap","marketcap_base","marketingonly","merged","adx_modifiedbyipaddress","adx_modifiedbyusername","numberofemployees","onholdtime","opendeals","opendeals_date","opendeals_state","openrevenue","openrevenue_base","openrevenue_date","openrevenue_state","telephone2","ownershipcode","participatesinworkflow","paymenttermscode","preferredappointmentdaycode","preferredcontactmethodcode","preferredappointmenttimecode","primarysatoriid","msdyn_primarytimezone","primarytwitterid","processid","ic_projectstatus","ic_referralcount","ic_referralcount_date","ic_referralcount_state","customertypecode","ic_sector","donotsendmm","sharesoutstanding","shippingmethodcode","sic","statuscode","statecode","stockexchange","teamsfollowed","telephone3","territorycode","tickersymbol","timespentbymeonemailandmeetings","timezoneruleversionnumber","utcconversiontimezonecode","versionnumber","websiteurl","yominame","ic_youtubelink","createdbyexternalparty","transactioncurrencyid","msdyn_accountkpiid","slainvokedid","msa_managingpartnerid","masterid","modifiedbyexternalparty","originatingleadid","owningbusinessunit","parentaccountid","preferredequipmentid","preferredserviceid","defaultpricelevelid","primarycontactid","msdyn_salesaccelerationinsightid","msdyn_segmentid","slaid","territoryid","preferredsystemuserid.azureactivedirectoryobjectid"
"","","5ea86db0-2672-f011-b4cc-0022480b28b9","Clay County Veteran's Services","","1","420 College Drive Ste 107
Ste. 107
Middleburg, FL 32068
United States","","Middleburg","United States","","","","","","","","","FL","420 College Drive Ste 107","Ste. 107","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Assistance with filing VA Claims (compensation, education, other entitlements).  Clay County Veterans Services assists veterans, their dependents, and survivors in the Northeast Florida area, including Clay County and Jacksonville, with obtaining benefits from the U.S. Department of Veterans Affairs and other agencies. They provide guidance on claims for compensation, pensions, education, vocational rehabilitation, medical care, and other entitlements, while also connecting veterans to local resources and support programs.  CO-LOCATED WITH: Clay County Community Services","False","False","False","False","False","False","veteransservices@claycountygov.com","","","","1","https://www.facebook.com/ClayCtyGov","","True","","False","Mon- Fri 8:30am- 4:30pm","","","","","","","904-529-4256","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","2","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","23200771","https://www.claycountygov.com/community/veterans-services","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","5f8fcedc-4083-f011-b4cc-0022480b28b9","","","","",""
"","","e3631f93-b0f7-f011-8406-6045bd00b0c7","Clay County Animal Services","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","animalcontrolmail@claycountygov.com","","","","1","","","True","","False","","","","","","","","(904) 269-6342","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","23200601","https://www.claycountygov.com/community/animal-services","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","a46a58dc-aef7-f011-8406-6045bd00b0c7","Clay County Volunteer Services","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","volunteer@claycountygov.com","","","","1","","","True","","False","","","","","","","","904-529-4148","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","23200595","https://volunteer.claycountygov.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","7c185cb7-aef7-f011-8406-6045bd00b0c7","","","","",""
"","","d89566f3-511a-f011-998b-6045bd053599","Macie Creek NON-REFFERAL","","1","3525 Macie Loop
Middleburg, FL 32068, FL 32068","","Middleburg, FL 32068","","","","","","","","","","FL","3525 Macie Loop","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","WRH Realty restrictions: Must not have any prior property debt to apply for housing. This includes, damages, late fees, mortgages (evictions) where monies are still due.","False","False","False","False","False","False","maciecreek@wrhrealty.com","","","","1","","","True","","False","This location can only be reached by emailing an application to maciecreek@wrhrealty.com","2","","","","","","904-272-1248","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","4","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","23199107","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","d69566f3-511a-f011-998b-6045bd053599","Governor Springs Apartments","","1","1343 Love Dr
Green Cove Springs,, FL 32043","","Green Cove Springs,","","","","","","","","","","FL","1343 Love Dr","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-284-7751","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","3","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","2","1","","","","1","","","","","23199104","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","275274a5-f171-f011-b4cc-000d3a3110f3","Episcopal Children's Services NON-REFERRAL","","1","8443 Baymeadows Road, Suite 1
Jacksonville, FL 32256","","Jacksonville","","","","","","","","","","FL","8443 Baymeadows Road, Suite 1","","","","","32256","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Episcopal Children’s Services provides early learning, Head Start, and family support programs to help children succeed in school and life. Serving Clay County and Northeast Florida, ECS partners with parents to improve child development outcomes. The nonprofit is dedicated to preparing young children for academic success through education, health, and social services. MUST MAKE A DIRECT CONTACT - NON-REFERRAL BASED.","False","False","False","False","False","False","jacki.chimino@ecs4kids.org","","","","1","https://www.facebook.com/ECS4kids/","","True","","False","Mon–Fri 8:00 am–5:00 pm","9","","","","","","904-726-1500","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","3","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","23199102","https://www.ecs4kids.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","37eadc82-9a8a-f011-b4cc-000d3a33b883","Tobacco Free Clay","","1","1845 Town Center Blvd
Suite 110
Fleming Island, FL 32003","","Fleming Island","","","","","","","","","","FL","1845 Town Center Blvd","Suite 110","","","","32003","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Free Services: Need help with quitting vaping or smoking: Tobacco Free Clay is a community-focused organization in Northeast Florida dedicated to reducing tobacco use and exposure to secondhand smoke, particularly in Clay County. They work to promote tobacco-free environments, support cessation efforts, and educate the public about the dangers of tobacco use. Their initiatives include policy advocacy, youth prevention programs, and community partnerships to create a healthier, tobacco-free future.","False","False","False","False","False","False","tobaccofreepartnershipclay@gmail.com","","","","1","https://www.facebook.com/TobaccoFreeClay","","True","","False","","","","","","","","9044725456","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","23169759","https://www.tobaccofreeclay.com","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","792005c0-9a8a-f011-b4cc-000d3a33b883","","","","",""
"","","b5265c3c-928a-f011-b4cc-000d3a33b883","The Health Planning Council of NEFL","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","We help people in the community get covered for healthcare through the ACA (Affordable Care Act).","False","False","False","False","False","False","Debbie_campbell@hpcnef.org","","","","1","","","True","","False","","","","","","","","9047628601","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","23169078","https://www.heakthplanningcouncil.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","815274a5-f171-f011-b4cc-000d3a3110f3","Vision is Priceless","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The organization, Vision Is Priceless, is a nonprofit dedicated to providing free vision screenings, eye exams, and eyeglasses to underserved children and adults in Northeast Florida, including areas such as Clay County and Jacksonville. They partner with schools, community organizations, and healthcare providers to identify vision problems early and connect individuals with necessary eye care. Their programs aim to remove financial and accessibility barriers to vision health, improving educational and quality-of-life outcomes for the community","False","False","False","False","False","False","info@visionspriceless.org","","","","1","https://www.facebook.com/visionispriceless","","True","","False"," ","9","","","","","","904-503-2423","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","2","1","","","","1","","","","","23168814","https://www.visionspriceless.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","835274a5-f171-f011-b4cc-000d3a3110f3","Waste Not Want Not Sources food to pantries directly","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Waste Not Want Not is a volunteer-driven nonprofit organization based in Northeast Florida that rescues surplus food and other items to help people in need. Operating primarily in areas like Clay County and Jacksonville, they collect donations from grocery stores, restaurants, and individuals, then distribute them to charitable organizations and agencies that serve the hungry. Their mission focuses on reducing waste while alleviating hunger in the local community.","False","False","False","False","False","False"," ","","","","1","https://www.facebook.com/WasteNotWantNotFL","","True","","False"," ","9","","","","","","904-215-3150","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","2","1","","","","1","","","","","23168813","https://wastenotflorida.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","189666f3-511a-f011-998b-6045bd053599","Vineyard Transitional Center - Veterans Only","","1","518 Pine Avenue
Green Cove Springs, FL 32043
United States","","Green Cove Springs","United States","","","","","","","","","FL","518 Pine Avenue","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Veterans Treatment Court of Clay County is a specialized court program in Northeast Florida that focuses on supporting veterans who are involved in the criminal justice system. The program aims to help veterans in Clay County and surrounding areas, including Jacksonville, by addressing underlying issues such as substance abuse, mental health challenges, and reintegration difficulties. Through a combination of judicial oversight, mentorship, treatment services, and community resources, the court works to promote rehabilitation, reduce recidivism, and honor the service of veterans while ensuring public safety.","False","False","False","False","False","False","claycountyvineyard@yahoo.com","","","","1","https://www.facebook.com/ClayVTC/","","True","","False","","2","","","","","","904-343-1869","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300002","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","23168715","https://www.vtc-clay.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","63e41030-2572-f011-b4cc-0022480b28b9","","","","",""
